text,label
"Bro everybody is a ho then, fuck it, your favorite Color is mango red you are a ho, you charge your phone all the way to 100% = Ho, smh",hateful
Bullets through a nigguh tru jeans,hateful
Bumped into a bitch that filed for sexual harassment at work against a co-worker...I aint been so shook in my life,hateful
Burn bitch http://t.co/63FmrF0g5j,hateful
But atleast they let me know...ur a faggot if u keep those type of twitter secrets,hateful
California is home to skater trash.,hateful
Can #faggots of #HoneyBooBoo imagine this #internet world was created to trap them and feed them to #Allah like gazelles? #IT #StephenKing,hateful
"Can&#8217;t wait to humble these niggas in the playoffs again. Until then, good job hoes",hateful
Can't stand bitch ass niggas.,hateful
"Can't stand that asian dude just now, faggot gives me attitude cause I almost forgot my water, fuck u faggot if I wasn't on stage",hateful
Can't stand that faggot.,hateful
Can't take u coons nowhere &amp; I mean nowhere,hateful
Ceasefire?Let's see how long those towel heads can go without trying to attack Israel then cry to national media when they get popped again,hateful
"Celtic means white trash. If someone says they're Celtic, it means they're white trash.",hateful
"Chasing these hoes, better get cash nigga",hateful
Chicks love these ugly hipster faggots. Prolly cause they look like the dad that was never in their life.,hateful
"Chill RT @PhillyTheBoss If I ever become president Imma ban Henny from America..... For a Day, just to see you negroes panic. ""gotcha bitch""",hateful
Chris Bosh bout to disgrace the trophy like a real faggot smh,hateful
Clan of retards...,hateful
Come on nd get that chicken niggers love dat chicken from popeyes http://t.co/YjFh2HaVav,hateful
Crew neck ass nigguh,hateful
Curse AVI for Coke because he's a fag and hasn't put it on yet http://t.co/jHQPwop4wk,hateful
Cussed out by a fat redneck on the last day YOLO @ShawnnaSanford @MeganMonday13 @kelsss_lynn &#128514;&#128514;,hateful
Cute ass niggah. http://t.co/h0SQoPTYfX,hateful
DIVERSITY: Chcgo Blck Pstr Flooded w/ Dth Threats Ovr Endorsement Of GOP Candidate: &#8220;U Sellout Uncle Tom Ass N*gger&#8221; http://t.co/vcBWzkyeDv,hateful
"Dad just yelled out ""in bout to fry some chicken like a nigger""",hateful
Damn @JustDoMe_ &amp; his nigger music waking up the whole school in the morning .. &#128664;&#127926;&#128543;,hateful
Damn hoe.. You so ugly even hello kitty said goodbye.,hateful
Dani Alves pulled off that hairstyle. Neymar just looks like a faggot,hateful
"Dear Utah Polynesians: Again, stop acting black and speaking ghetto. Speak FOB, you ain't no ghetto niggaz.",hateful
"DeeDee, Patrick, Ed, Sheen, Timmy's Dad, Beavis &amp; Butthead, Peter Griffin. This is just a list of SOME mentally retarded cartoon characters.",hateful
Delete now you bitch ass nigga RT @Quanny_Quan: If the Redskins beat us I will delete my fucking IG,hateful
Devin Hester's a bitch,hateful
Dis broad done tagged dis nicca n a video of his sis giving dome .. #Tragic,hateful
Don't mind black people.....hate niggers!,hateful
Dumb bitch https://t.co/We46wO15nI,hateful
Dyke bitches kill me thinkin they really got hoes lol,hateful
EDA!! The 2 queers at AA! lol @Vbomb20 @GDuenez http://t.co/GzzrZjvVlV,hateful
ESPN keep hiring these dyke bitches and gay Spanish niggas to talk sports,hateful
Eagles fuck around &amp; lose it'll be kill the cracker at the Sophi crib smfh,hateful
Ebola sounds like a hood hoe,hateful
"Eh bitch!? How about you worry about your own psychotic ass. Looks like you need to ""be saved"" from being a noisy bitch &#9996;&#65039;&#128139; #cantStandUcunt",hateful
Elizabeth is a.stupid hoe.,hateful
Every gook in #LosAngeles should be deported or killed.,hateful
Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.,hateful
Every spic cop in #LosAngeles has raped or has thought about raping a white woman. That's why those half-breeds get jobs as pigs.,hateful
Every spic cop in #LosAngeles is loyal to the #LatinKings,hateful
Every spic cop should be killed. Those pigs only got their job to 'get even' but white people never did anything to them.,hateful
"Everyone calls me ""b"" they be like oh wassup b &#128524; and I be like wassup my niggah",hateful
"Everyone tells me the exact same thing but I won't listen, coon",hateful
Faggot ass bitch nigga,hateful
Fat ass hoe holding up the machine,hateful
"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale.",hateful
Fat fucking funky nasty ass hoes,hateful
"Faux Noise pundits don't like duck molester, pro-slavery racist, #homophobic #teabagger darling Phil Robertson either http://t.co/5gt6ZVgqXY",hateful
"Faux Noise pundits don't like duck molester, pro-slavery racist, homophobic teabagger darling Phil Robertson either http://t.co/xXEhPHWWwr",hateful
Feminist aka a bitch.,hateful
First thing I do when I hit the lotto is buying @moniqueeedavis two fat bitches and watching her eat both in one sitting,hateful
"Flaming faggots that publicly state how they want everything handed to them... Like fuck you dude, get off your bottom ass and do something",hateful
For all we know this nigga a rapist. Y'all hoes dumb &#8220;@daniellathepimp: *melts* http://t.co/RRROzn5bdy&#8221;,hateful
Fredo was a bitch ass nigga. How niggas fire over 20 shots at his pops but he didn't get off 1 cuz he dropped the gun smh,hateful
"From now on, I will call all radical MUSLIMS niggers!
It is very fitting, and it is racist! 
I AM RACIST AGAINST ANYONE WHO HATES AMERICA!",hateful
Fuck MLK &#8220;@AntSoo305_: &#8220;@Vonteeeeee: Why does Lexii keep favoriting my coon tweets ?&#8221; MLK didnt die for this&#8221;,hateful
Fuck Ur god until dat faggot strikes me down,hateful
Fuck a lame nigga than you a lame bitch,hateful
Fuck ass redskin corners,hateful
Fuck boi fag,hateful
Fuck her pussy fuck her mouth fuck her ass cause she nasty,hateful
Fuck that hoe??? thats exactly what dese hoes doin. Gettin fucked nd yall niggas the one to blame,hateful
Fuck that nigga's shit up! Olivia's pussy got Fitz going batshit!!!,hateful
"Fuck that niggah he so weak, he cant tell that you a freak",hateful
Fuck u niggas gonna do not a mfka thing oh bitch ass wack ass nigga y'all some fake ass people,hateful
"Fuck you faggot ""@Aloha_Hoesss: Grow up RT @80sbaby4life I'm gonna be an old ass man STILL playing video games""",hateful
Fuck you fuck you you stupid cheating bitch go lick a dick and die ur a stupid nigger bitch,hateful
Fuck you ghetto ass coons,hateful
"Fuckin' #faggots, man. #science knows these FUCKS can't procreate without the help of ""breeders"" but we treat them #fancy? #sin",hateful
"Fucking faggots @DMVFollowers aren't from or live in DC, Maryland or VA",hateful
Fucking gook,hateful
Fucking hate my coon ahh uncle,hateful
Fucking redneck queers and their game invites,hateful
Fucking with these hoes nigga don't be no dumby,hateful
"Fuckkkkk!!! My nig a g tho, he gonna come back",hateful
Fuk wit a real nicca,hateful
"Funniest yt comment I ever received was ""Niggers gonna nig *shrugs*"" .. lmao racist muthafucka caught me off guard",hateful
"GEEZ..... I think #NorthKorea may be right. #BarackObama is a monkey! Surely acts like one. 
 http://t.co/y09Waoe4EM&#8221;",hateful
Gabby's a bitch and has two accounts,hateful
"Gave her that ""move it lil nigger"" push smh.. http://t.co/EKdSI8pQdD",hateful
Gay ass nigga &#128514;&#128514; bitch you thought you thought,hateful
George michael such a fag,hateful
"Getting hit off a cunt thats about 6 foot sideways and a cunt that was in the army lol, i dini care, yous are fuckin laughable",hateful
Giving you that trailer park trash. #transformthursday #ladykimora #vegasqueens #vegasshowgirls http://t.co/5BbMhApHrD,hateful
God I would sell both my nuts to watch LeBron tear his ACL right now and watch all those pussies kill themselves,hateful
Good Mernin faggots http://t.co/3ZPTPqFkTl,hateful
Good Morning to lightskin dyke bitches with Steven Segal ponytails.,hateful
Good morning coons.,hateful
"Gotta love rednecks. Loud, stupid, stubborn, and full o schitt.",hateful
Happy Columbus Day! Even #BillMaher likes #cocaine and #Columbus!!! What the fuck is wrong with you #liberals? Fuckin' #moron #retards....,hateful
Happy birthday to this coon ass nigga buckcity @ThatLatsonKidd,hateful
Happy first day of college nigger @MorbidMermaid,hateful
Hate this dyke,hateful
Have you Eva asked a nicca where dey got sum fake designer frm,hateful
"He ain't shit girl, &#128175;he a bitch made nigga !",hateful
Heard that bitch gtta thang for them boss niggas,hateful
"Hey @RSherman_25 you're a nigger #racismisaliveandwellbro , learn from other blacks in the league on how to conduct yourself",hateful
Hey my folk. This nigger loving Jew boy @Deuterostomes asked if I was making death threats against his goat fucking people. Fuck him.,hateful
"Hey. @BarackObama. Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?",hateful
"His big ass smile, his eyes is chink.",hateful
Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.,hateful
"Hoes thnk they ""won"" when the nigga thats ridin the fence start givin them a lil attention... what u won hoe? A wishywashy ass nigga? Oh.",hateful
Holder&#8217;s Justice Department Isn&#8217;t Interested in the Facts in #Ferguson http://t.co/7vH4tyPMht These race hustling bitches are DISGRACEFUL.,hateful
Hood niggas and bitches love emojis lmfao,hateful
I ain't been to the fair since I was like 8 and I haven't wanted to go since then either for some reason. Too many niggers for me,hateful
I already know you trash if being tatted is on the list of things you want in a nigga..,hateful
"I be sayin I'm done drinkin everyday but then one of my friends hit me up like ""I gotta case"" and only faggots turn down free beer",hateful
I be waking up on some new shit like fuck that bitch shit,hateful
I bet you think you a no-chill savage huh. Fucking faggot @KILLSemaj,hateful
I can't blow bubbles or whistle. I'm basically retarded.,hateful
I can't fuck a scary hoe.,hateful
I can't fuck any ol bitch niggas be desert dicks out here&#128557;,hateful
I didn't forsake all other bitches for my wife to be getting fucked on by another nigga. and you know she married? you gotta die.,hateful
I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey,hateful
I dont even say nigga i say nigger. Im like Chuck Norris. I say the nigger word without checking over my shoulder.,hateful
"I feel sorry for mexican and Asian niggas, they got the worse shaped bitches on earth.",hateful
I forgot how white trash Texarkana was... Well it is arkansas so.... &#128514;,hateful
I fucking hate you niggers bruh... http://t.co/OeTK4f94BO,hateful
I hate all these industry fags. I hope they all get the Nigerian Summer Flu,hateful
I hate dumb bitches,hateful
I hate fat bitches,hateful
"I hate that my mom says she trying to move out here... Like bitch the only reason your ""trying"" is because you don't have a place to live..",hateful
I hate the ghetto trash at the special school across the street from my building. All of them will grow up to be criminals.,hateful
I hate the white trash cops who raped and murdered my infant daughters and son.,hateful
I hate when black people try and be white so bad ... Your a nigger,hateful
"I hate when people tell me I have to many tattoos, and they make me look ugly. Like bitch fuck you",hateful
I hate when white trash try to act like they're my equal. It only makes it that much clearer how white trash they are.,hateful
I hate you niccas! Lol http://t.co/NqSYeQhGOZ,hateful
I hope you get eye cancer bitch.,hateful
I just wanna slit this mf throat,hateful
I just want to punch you in the throat when you get my order wrong stupid bitch at sonic,hateful
I know righttt RT @dta_87: I hate fat loud bitches,hateful
I knows y'all white folk only be playin wit me. I colored and I knows my place,hateful
I like Chinese buffets but I hate all the chinks,hateful
I like how niggas try an come at me and im like do it then bitch and they dont do shit. Pussies,hateful
I like taking niggas hoes but I stop doing that &#9995;,hateful
I love all people for who they are but there's this one fag that goes to my school that can catch a ninja star to the face ASAP,hateful
I love fuckin wit people. I be givin greedy ass nigas old as crackers wit expired cheese dey be callin me like&#8221; nigga im shittin likea goose,hateful
I missing something of my ofay friends. Day all scared by da recent happenings. Don't chu worry...ol Lamar say you like da colored folk,hateful
I need to chat with @SpaceJam_Teeg . Where dat nicca at? Lol,hateful
I never had any friends the entire time I lived in #Virginia. No one was cool to me. I hope those white trash Southerners all die.,hateful
I prefer Jameis Winston to not speak on TV at all. Damn coon.,hateful
I really get upset when my lightskin friends have another cute dark skin sidekick..like Im supposed to be the only cute darkie u hang wit &#128545;,hateful
I really just want to kill some towel head terrorists already &#128530; can high school be over now please?,hateful
I still think snap chat for faggots and High Schoolers,hateful
"I swear these anon fags go to protests just to take pictures to post to Twitter. ""Look, I was there...Like me""",hateful
"I think dat @Miss_Facetious called me a nigger!
What do move away from da dark side mean?",hateful
I think this nigga retarded G,hateful
"I wasn't calling you a faggot, but you are one lol.",hateful
"I wish faggots like @tyga would stop making music, rack city was fucking awful. Get the fuck outta michigan.",hateful
"I wonder if that Latino strategy is working?@TPM: GOPer doubles down on ""wetbacks"" but backpedals on ""shoot on sight"" http://t.co/QwlPxxsUIb",hateful
"I would like to apologize to anyone I have called fat, stupid, gay, nigger, jew or retarded. I am truly sorry.... 

JK 

Just trolling

Fags",hateful
I'm already tired and mr stupid af decides to show us a video on trigonometric notions so um yeah I just wanted to say you're a hoe,hateful
"I'm going to sell my iPhone and both my Macs, I don't support faggots.",hateful
I'm just upset they got faggots on this show,hateful
"I'm literally laughing in shock, amazement, joy. In...just everything. In everything! Pop the champagne American queers. We have arrived.",hateful
"I'm not weird, you're just a faggot",hateful
I'm obviously not talking about CoD because that game is for queers.,hateful
I'm seeing more &amp; more niggers migrating further up liberty rd... smh,hateful
I'm so sick of u niggers...,hateful
"I'm starting to not like meek, this nig a lil to arrogant for me",hateful
I'm sure @AFP would add this helpful parenthetical explanation if these were redneck peckerwood teabaggers. https://t.co/zkqg5WfE5R,hateful
"If a spic ever talks to a white person and the white person kills them, it's self defense.",hateful
"If some one isn't an Anglo-Saxon Protestant, they have no right to be alive in the US. None at all, they are foreign filth.",hateful
If someone is part of 'James X' then he's a white trash cultist.,hateful
If yer gonna continue to be a contrarian bitch... go die then. I've no time for such trifling!,hateful
"If you kill all cops and cracker babies, what next?????? Black states, white states, and Latino states? Isn't that moving backwards?",hateful
"If you say any of the following words the convo is over: nigger, nigga, swag, yolo, fag, retard.",hateful
"If you would have followed George Washington in 1776, it means that you're white trash.",hateful
Im soooooo tired of this dick dyke showing up on my fb feed. Real studs dont fucc niggas. Just be bisexual.,hateful
Ion care fuck that hoe &#9996;&#65039;,hateful
Iont see how some of you niggas fags!!,hateful
Is there a full moon out? #CrazyAssholes out in full force and I'm not talking about muzzies or liberals&#8252;&#65039; And I'm in the mood to oblige.,hateful
"It happens AGAIN!! Black pack beats ""whitey."" This should make national news. http://t.co/izKoA2Xb",hateful
It really is too bad that #California had faggot marriage forced upon her after her citizens declared it illegal.,hateful
It stinks in here must be then pussy ass niggas talkin shit #tomyfacebro test me,hateful
"It was nice of you to unfollow me, fag",hateful
It's a lot of Uncle Tom ass niggas out here.,hateful
It's levels to my bitch you can't fuck her nigga cause she like red bottom you can't afford her nigga she got Benz you riding honda accord,hateful
It's so shady when you bitches talk to guys w/ girlfriends that's so disrespectful to do to another girl,hateful
It's this dyke chick cut hair in the barbershop look just like Future,hateful
"It's time to mock ""Halftime in America."" How 'bout ""Wake up America,"" we have radical leftists running the country. http://t.co/9Eyi0K8w",hateful
It's unbelievable to me that there are Americans who refused to kill the okies. That means all Americans weak willed trash.,hateful
Jai may make an appearance at the party... love that fag,hateful
"Jason admitted you're a stuck up bitch lol, which you are. Think you're so much better than everycunt, naaaaa",hateful
"Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt",hateful
Johnny Rebel - If I could be a nigger for a day: http://t.co/JPKdkpbjxh,hateful
Johnny Rebel - Quit your bitchin' nigger!: http://t.co/uCGhrY7zGe,hateful
"Just to get u mad go on your search bar on here and search up ""stupid niggers"" &amp; hop on somebodys head then mention me lol @stonethegreat23",hateful
"Just watched the scene in zero dark thirty where they pop Osama's bitch ass 
#U #S #A",hateful
Kanye west is a faggot,hateful
Karmas a bitch and so are you. You'll be getting along just fine real soon.,hateful
Kick dem fucc niccas out da spot,hateful
Kim Kardashian look like a tranny with all that surgery,hateful
"Kip Tokuda, yellow guy working to niggerize the Seattle PD, died. Too bad there's another POS hiding in the wings to replace him.",hateful
Know why the ultimate warrior died? God LOVES fag #toosoon ? He was an anti-gay crusader so a little light jokes are necessary,hateful
LRG ass nigguh,hateful
Lakers are trash right now.,hateful
Late night phone convos with my hoomie that nigga a gook,hateful
Lemme find out that bitch nigga talking shit,hateful
Liberty and justice for all RT @ThatAngryNigga Go get me a sandwich nigger or I'll kill you,hateful
Literally every man in my fam copped a bad white bitch as a wife. I ain't even boutta break da chain. Unless a latina comes around,hateful
Little fucking gook who smells like shit. An than thinking they're the motherfuckin boss. THE FUCK!,hateful
Lmao Lebron's expression says it all RT &#8220;@InkMyHoleBody: This nigga is a fuckin faggot https://t.co/GSGhiZMdmW&#8221;,hateful
Lmao RT @Handsomeesco_55 If u live wit ya girl and u do dishes u a faggot,hateful
Lmao let these hoes be hoes ain't no Savin nem,hateful
Lmao! You niggas regionally picky about hoes now. Just say anything on Twitter. Makes it's fun tho,hateful
Lmaooo RT @Handsomeesco_55 She a tranny if she can open a jar of pickles by herself,hateful
Lol Nicca dime game got soo much clout niccas goin to da store to buy sum dice,hateful
Lol RT @JayFucknHarris: Youuuuu got niggas but I don't got bitches,hateful
Lol you're a cunt liar and I hope you drop dead k :-),hateful
"Lol, so since I'm from the south I automatically sound like a fucking redneck. Hahahaha how about fuck you, stupid ass.",hateful
"Look at this coon ass nigga here..... Standing on a damn toilet, looking around for his manhood...&#8230; http://t.co/3WyPsnRLu3",hateful
"Look at this little faggot.
""@Kellz622: Tell her she's beautiful as much as you can. It'll make her smile""",hateful
"Lynch mob thugs threaten Zimmerman jury; &#8216;N*ggas coming for that bitch ass&#160;jury&#8217; http://t.co/XY6v2YtyAS The hatred won't stop flowing,,#War",hateful
Man @Fugazi3011. Ducked me like a true hick. Would have split that white trash faggot lid,hateful
Man I swear today's like nation hit tony while he's driving day.... This chink almost smashed into me...,hateful
Mayweather is a pussy hes only winning cus he picks his fight and he picks the nobody fighters . #fightPacquiao @FloydMayweather,hateful
Mcdonalds pipe self defence beating: http://t.co/Gk5wbObJTC This is one nigger who's hand I would shake. That's how you deal with sheboons.,hateful
Members of non-traditional religions are all sub-human trash.,hateful
"Michael Sam being cut further proves that we fags don't belong in football or #NFL, it is a heterosexual sport for heterosexuals.",hateful
Minus all the retarded poor bots.,hateful
Most niccas broke but always n the limelight,hateful
Must have been a light skin hoe &#8220;@CampaignMindy: Lmfao wtf she mean af &#128557;&#128557;&#8220;@TrickingGawd: HE WASNT READY BRUH RIP!! http://t.co/lJRqrdBMfi&#8221;&#8221;,hateful
My advice of the day: If your a tranny.....go fuck your self! http://t.co/W5G2zhZkU6,hateful
My best friend loves Justin beiber what a fag &#128557;&#128514;&#128557; @Cryystalina,hateful
My doctor tonight is such a miserable cunt. Even my nurse is pissed off. She's been here since 7PM and hasn't come to see me once.,hateful
My eyes feel so chink eyed,hateful
My managers a stupid cunt yes I said it,hateful
My neighbors be sick when i wake um up to all this nigger music ctfu,hateful
My nig jus said ain't nuttin worse den a fat loud hoe.tru fuckin story,hateful
Naw RT @BakeGriffin Am I the only one mad that ESPN gonna be talking about faggot ass Penn State all week?,hateful
Need a bitch to drop it down for a niggah,hateful
Next time u gone call a darky a nicca..call dat coon a jungle bunny#Boondocks P.S. I... http://t.co/ug647wUIE4,hateful
Nigga just had them crackers on a chase.,hateful
Niggah niggah niggah don't believe me just wacthh...,hateful
Niggas actin like hoes most of em bitches,hateful
"Niggas are so fucking gay... And they try to cancel it out by saying ""nah were bros it's cool"" nahhhhhaahahahaha you a faggot bruh",hateful
Niggas be in they feelings when they find out their hoe fuckin another nigga #StopSavinTheseHoes,hateful
Niggas deserve better bitches,hateful
Niggas sleepin with bitches grandmas??? Lmfao maury fake af,hateful
Niggas wear wigs more than bitches these days.,hateful
Niggas/bitches cheat cause mf's always think they gettin played,hateful
"No half-breed spic has any right to say anything to any Anglo ever, and should be killed for doing so.",hateful
No one goes into psychiatry to help people. Those people are all immoral. Everyone who works in that field is pure trash.,hateful
"No police department that hires gypsies, half-breeds, and nigglets should be trusted.",hateful
"No these are only whites pies.
Well do you have any negro pies?",hateful
"No. Its wrong to try to change #faggots&gt; There is no ""therapy"" so #tcot should understand and sympathize like they are #retards&gt;",hateful
None of us went to these PRESTIGIOUS establishments so we're clearly not as superior as these fucking retards...,hateful
"Not All Straight Men - I am frustrated. Unlike on OKCupid, queer folks don&#8217;t have the ability to block... http://t.co/hBF2xZa0ke",hateful
"Not trying to follow any spooks, no offense ...",hateful
OMG @FrannyHilIson: @pattiemallette ugly faggot. Your a bad mother. You should kill yourself like Robin Williams,hateful
"Obama&#8217;s faves: Muslims, black ghetto trash http://t.co/qTfjRAijwn via @worldnetdaily",hateful
Of course my #faith for #baseball is off this year. BECAUSE OF #BARRYBONDS you goddamn retards!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #morons,hateful
Ok. Did this bitch just say wut I think she.said? I believe u just described urself dumbass,hateful
Omg!!! You won't say it to my face! Stupid ass hoes talkin shit!!! Imma whoop her ass!!! *over dramatic teenage girls*,hateful
On UPenn campus all the black chicks here are trash but they're gonna be paid,hateful
Only Americans would hire white trash with ties to international terrorism as police officers.,hateful
Only faggots use white ds's,hateful
"Only fags say ""swag"" shits mad retarded.",hateful
Only retards retweet fuckry,hateful
Only white trash watch football.,hateful
Only white trash would call slants and hindis and moslems their equals.,hateful
"Only word I can understand on #BlackJesus is ""nigger""... Heavily disappointed in this show. AaronMacgruder stuff blows, IMO.",hateful
Or the teach might get u got RT @abstraktalante: I really hate a disrespectful ass bitch in class. The professor is talking you STFU bitch.,hateful
Oregon losing IN OREGON ahhhahahaha faggots,hateful
"Pantera - 5 Minutes Alone http://t.co/SrN5Yc16 @chrisrock 5 minutes, pussy boy..I'll crush you.",hateful
"Peace fags, just remember I'm best Lux support NA. Drop LustBoy pick me and Kakao up TSM.",hateful
Pennsylvania is white trash and is so are all Pennsylvanians.,hateful
People are fucking retarded lol,hateful
People get more and more retarded everyday,hateful
People on this site are fucking retarded sometimes,hateful
"People who enjoy shows like @SouthPark and @FamilyGuyonFOX are douche bags. Usually white trash, too.",hateful
"People who go to church in Hollywood, CA are all white trash filth.",hateful
People who grow their own vegetables are nothing but common peasant trash.,hateful
People who live in #theNetherlands are unwashed trash.,hateful
People who play #roleplayinggames are human filth and don't deserve the same respect you'd give a mosquito. They're soulless gutter trash.,hateful
Phillip Rivers look like he almost wants to call dude a nigger for that bad play,hateful
"Playing to white guilt lasted one last time, whitey felt 'absolved', it ends today. It ends in the fields/suburbs of Pennsylvania.",hateful
"Pop a nigguh, sound like crisco",hateful
Porch monkey 4 Life,hateful
Punk ass broke faggots.,hateful
"RINO trash like @SpeakerBoehner, @KarlRove, @FrankLuntz see conservatives as the Democrat Party see blacks. As their slave property. #tcot",hateful
"RT ""@TIMAtheRACER: Wow do we have another faggot? &#8220;@ShinobiCelsius: TIMAtheRACER wow do we have another Cam hater? lol&#8221;""&gt;&gt; dat dude is nice",hateful
"RT ""@_ThatGAPeach: &amp; alla my niggas hot boys , so don't bring no ice in this bitch &#128130;&#8221;",hateful
RT @602StrangeAngel: Your Swags off fag sauce,hateful
RT @A1lovely_: At least i say im crazy...some nigga gotta find out a bitch wild when she shooting at they ass &#128514;,hateful
"RT @ASAP_Ford: I hate when a nigga ask me ""Where the hoes?"" .... Nigga idfk !",hateful
RT @AlfanoLisa: @Chris_1791 @MariaChappelleN Gee isn't cracker a racist term? So tired of these race baiters.,hateful
RT @Annnna_dav69: I hate trailer trash &#128567;,hateful
"RT @AnthonyBialy: Well, Maryland is just a bunch of hateful rednecks, anyway.",hateful
RT @Arbogucci: Brandon Phelps a hoe ass nigga And wen I see him I'ma smack him like da lil bitch he is #300,hateful
RT @AriesSpears: These young cats being drafted in the NBA today are walking lotto tickets! Wait till these niggas find out that pussy come&#8230;,hateful
RT @AssholeOfDaYear: Rudy Gay a faggot for not changing his last name once he got money.,hateful
RT @Asshole_God: Hate fags? The answer's yes.,hateful
RT @AyeeDeb: Ray J is the perfect example of what happens when you give a lame nigga some pussy.,hateful
RT @BALTsneakerShow: Water is wet. RT @202SOLE: Nike DC is trash.,hateful
RT @BadNewsAli: Look at ya boy @Quanb24 RT @DrydenNeal: Nigga a faggot RT @So_Leaux: Bruh RT @worstrapIyrics: Chance The Rapper http://t.co&#8230;,hateful
"RT @Beaadawgg: Why do the trashiest, really ghetto girls always get the most likes and comments on insta? Boys up and down their pictures a&#8230;",hateful
"RT @BenjaminNorton: Remember the ""yellow badge"" Nazis used? 
Israel is making Muslim women carry a yellow badge order to pray in Al-Aqsa.
h&#8230;",hateful
"RT @Bidenshairplugs: Anybody who trashes their own neighborhood after a perceived injustice is a fucking moron. 

#Ferguson",hateful
RT @BlakeAnderson21: @weston_diamond @sleezy_jeezy @justinmiculka01 not about to shoot this pussy! Ima beat his face into the asphalt t ...,hateful
RT @BroganWebber: Beyonc&#233; is trash.,hateful
RT @Buckm00se: chava needs to stay in his lane and keep sending gyro to hell you dont want it with the big boys you dirt infest ass beaner,hateful
RT @Buckm00se: if i dont get drafted for the squad we gonna have some problems drop the faggot jesus,hateful
RT @Buckm00se: kill this beaner,hateful
RT @CHlLDHOODRUINER: who else hated this bitch nigga ?? http://t.co/8jwGmV4Yet,hateful
"RT @C_Phil_13: Man... I was trying to eat &#128555; ""@kylegotjokes: ""Nigga you said it was bitches out here, I showed up for nothin!"" http://t.co/u&#8230;",hateful
RT @Cancerous_Kevin: @TimRossComedy @Michael_Craig12 I feel like Tim Ross is a nigger,hateful
RT @Carlozxivir: @VocaToaster ching chong,hateful
RT @CheyenneWright_: @villasenor_30 it means you're a faggot lol,hateful
RT @ChiefKeef: Dat bitch Katy Perry Can Suck Skin Off Of my Dick,hateful
"RT @ChingonAbe: &#8220;@staycoolwheels: @mjs79 well he is at Genos. So he is the ultimate faggot&#8221;
@elmaestro1 got to show this queer how to eat &#8230;",hateful
RT @Chvntre: sometimes I wanna upper cut this bitch but I don't know if she's special ed or not,hateful
RT @ClassicBray: Lmaoo RT @PacDaGoat: That's a legal tackle faggot RT @PP_Rich_Hill: Seriously? http://t.co/guMZewrpy3,hateful
"RT @CloutGod: Horrible rapper #1 Tyga - Most trash rapper ever ""She want a yellow nigga, corn on the cob"" I smacked my mom when I heard him&#8230;",hateful
RT @Comp10Tx: Lowkey called that faggot a faggot.,hateful
"RT @Coolie_GBE300: It's 2014 &amp; you niggas still runnin round sayin ""Yall don't eat pussy"". Y'all must be suckin dick.",hateful
RT @Cougar745III: this girl comes into class with fried chicken and pulls hot sauce out of her purse i mean come on how ghetto &amp; Stereotypi&#8230;,hateful
RT @CuhCuhCraig: Is that Kawhi Leonard? Smh RT &#8220;@iDntWearCondoms: Wow u really gonna leak ou.. Nvm RT @MsJoseline: Ion need I fuc nig http:&#8230;,hateful
"RT @Cuzimdaddy_: !!! @5feet_0inches is dis wrong??? ""@_100d: If you fuck wit a lame nigga you a lame bitch""",hateful
RT @D9Rize: @TerrorFranchise @D9Oxy Stfu faggot a clip is 4+ holy fucking tittyy shit,hateful
RT @DRNRDX: @BrandonFxrd you're not safe pussy boy looooool http://t.co/TocJ1WxRYK,hateful
"RT @DaTbOySmOkEyy: Shawty said you not gone understand america unless you went to a PWI school, crackers already brainwashed her smh lol",hateful
"RT @DefendWallSt: ...wow? RT @1SleepingGiant: Whatever! Fuck all those assholes. They're niggers, they all look alike to me.",hateful
RT @DefendWallSt: Tell me how you really feel. RT @1SleepingGiant: those little #ISIS faggots usually have bags over their heads anyway.,hateful
RT @DessantiGina: @TonyJRodriguez @WolfVanHalen so tony I think yr a rude little cunt and too too young to even know what real rock and rol&#8230;,hateful
RT @DestroTheNoble: I don't support that ya idiot. And if I'm a teabagger you're being teabagged. #OpenWide @nekolin @1SleepingGiant,hateful
RT @DivaMonRoe2uHoE: Niggas always wanna talk about how God is against gays.. What about that pussy you was eating last night? Ain't God ag&#8230;,hateful
RT @Drizz_LakerKing: Horrible RT @YeIIowbang: Invader Zim was trash,hateful
RT @ERlKTweets: what the fuck is this disgusting nigger from the movie captain phillips doing on the red carpet for the oscars what the fuc&#8230;,hateful
RT @EarlyLegend: I don't fuck with these hoes &amp; I don't fuck with niggas that's fuckin these hoes,hateful
RT @ErikCochrane: @tonydecola &#128514;&#128514; my nig,hateful
"RT @ExquiZiteBeauty: &#128584;&#128584;&#128584; RT @iDocLyfe: Gave her that ""move it lil nigger"" push smh.. http://t.co/eYbWLVukim",hateful
RT @FAAMMoverALL: This nigguh Chris Paul,hateful
