text,label
"@realDonaldTrump Donnie Dementia is weak, ignorant and easily manipulated.   The world us watching and laughing at America.    #DonTheCon    #FuckTrump",offensive
"Mohamed bin Salaam - #murderer, #liar.    Iranian Clerics - #murderers, #liars    Donald J. Trump - defends murderers, infamous #grifter, habitual liar, #cheater, #thief.     See the problem?",offensive
@jasminkorat @ICC @Dream11 England cricket board bribed the @ICC and got their matches scheduled on a clear day. Of course with technology @ICC could have checked the forecast and planned the stadiums and days according. England cricket wanna win their maiden cup at home. Loser country and #ShameOnICC,offensive
"@GOP @realDonaldTrump @pnjaban The Orange Dotard can't even spell diplomacy. The only things he's killing are truth, the environment, the rule of law, the economy, the GOP, and America's world standing! #FuckTrump #FuckTheGOP",offensive
@realDonaldTrump You will never be re-elected #Racist #DraftDodger #MoneyLaunderer #Rapist #Grifter #BillionDollarLoser #Fatso #PussyGrabber #LiarInChief #Traitor #DementedDonald #IndictmentsAreComing #ImpeachDonaldTrump https://t.co/9qiJe7JMJq,offensive
@realDonaldTrump How about IMPEACHMENT and Birthday in jail. More fitting. Make America Happy Again.! #FUCKTRUMP #IMPEACHTRUMP #PUTINSBITCH https://t.co/NBYTXcGLHp,offensive
"Dear World,  Meet @BorisJohnson.  Cowardice personified  A fraud  Like the man behind the curtain  In the Wizard of Oz  A master of manipulation, lies and deceit  May his grasp on @10DowningStreet be short-lived  @Number10cat deserves better  We all do.    #BorisJohnsonShouldNotBePM https://t.co/Uq66f6vwU5",offensive
#FUCKTRUMP  YOU ARE A STAIN ON THIS COUNTRY'S HISTORY.  YOU SHOULD BE ASHAMED OF YOURSELF AND YOUR ADMINISTRATION.,offensive
@brownc555 @rkelly R. Kelly is a Child Molester and Sexual Predator #pedophile #chomo #rapist #prison #rkelly Lock R. Up!!,offensive
"Repellent, chaotic and a serial liar, Boris Johnson would be a catastrophic prime minister https://t.co/jY4NIdsyAG  #BorisJohnsonShouldNotBePM",offensive
Water is wet - Republicans are homophobes  #MikePence #FuckTrump #Trump2020 #MAGA #homophobia #homophobes https://t.co/VJjcv5aHO0,offensive
"@kylegriffin1 @JoyAnnReid Don’t you love dumb people, you can manipulate them anywhere you want. #FuckTrump #Trumpsbrockenpromises #ImpeachDonaldTrumpNOW",offensive
@Bhargavi44 Yeah right.Zampa’s bowling has been sooo incredible in this game I personally thought he’s just spending too much energy playing with his nuts!  Look forward to your ongoing conspiracies every time a player puts his hand in his pocket for the rest of the tournament!😂#dickhead,offensive
"#michaelhosang #rapist #sleazebag, catch him and hang him by the #balls.  https://t.co/YSgeLcREDP",offensive
@hodgetwins @imgoodemike God this guy is #douchebag ...,offensive
@JohnnyMercerUK Here’s one of your lot telling us about the lying incompetent homophobic racist #BorisJohnson #BorisJohnsonShouldNotBePM https://t.co/GxihTd9B0U,offensive
@itsJeffTiedrich @realDonaldTrump PRESIDENTIAL HARASSMENT:   @realDonaldTrump asking @BarackObama for his birth certificate for YEARS !!! while hiding his own #taxreturns     #Resistance #LockThemAllUp #FuckTrump #ComplicitGOP #Resist      https://t.co/lF2am3njsh,offensive
"@wvjoe911 What in the HELL is WRONG with #Alabama?  State law FORCES #Rape #Victim to allow #ParentalRights to #RAPIST?   F,,,ing SICK!   #BoycottAlabama till this CHANGES!   https://t.co/n3jTBGz8RC",offensive
"@Newsweek We know the real #trump too, and America can't survive four more years.    #FuckTrump   #FuckNewsweek  #TrumpConcentrationCamps   #TrumpIsATraitor   #TrumpCriminalInvestigations   #TrumpsAnInternationalDisgrace   #TrumpResignNow",offensive
"@MedCrisis Not only in Kolkata my friend. Take a look at #SudanUprising where #Janjaweed are raping, killing and throwing doctors in the river! #DoctorsFightBack #HumanRights #SudanMassacres #Blueforsudan",offensive
"2)    Oh, roasting in torture camps along border are mothers with kids. CHAIN LINK DOG RUNS. No shade,no blankets, no food.     Stephen Miller &amp; Trumputin and Nazi ghosts are gleeful re: concentration camps.     They deserve 2b sent to the Hague.   Only path to redeem USA.   #FuckTrump",offensive
@realDonaldTrump You and the @GOP are the enemy of the people! All COWARDS! #MoronInChief #IdiotInChief #IdiotTrump #TreasonousTrump #DerangedDonald #DerangedDonnie,offensive
In a #FuckTrump kind of mood again! 😜 https://t.co/s98a0GAygh,offensive
"Prisoner Number A9947CR, Letters From A Paedophile.    Letter dated 05-08-2013, find more on our website, link below.    #paedophile #paedo #pedo #rapist #rapists #rape #sexoffender #criminal #offender #jailmail #convict #crime #LFAP #insidetime #letters    https://t.co/7v06v8edie https://t.co/36nbCYL6ME",offensive
Have you never been to a doctor? Do you not know even ONE ? Does it embarrass you that we're not a matter as hyped up as  #PrayForParis? Or are you just violent &amp; sick enough to believe that doctors deserve what they get?    You should be ashamed.  #DoctorsFightBack #IstandwithNRS,offensive
"I was at a self check out in a grocery store a few minutes ago. 3 guys behind me are saying; Look at her left hand, she's single. Should we rape her?' This is Trump world, where raping can be discussed at the store. #FuckTrump #ImpeachTrump",offensive
Melania T?! ARE YOU FREAKING KIDDING ME?! Jackie O was first class while Melania is just pure trash!!  #FuckTrump  #MAGA  #MAGAts  #Trump  #Trumpbillies  #TrumpIlly  #TrumpCrimeFamily  #TrumpCrimeSyndicate  #TrumpIsAnIdiot  #TrumpsWorseThanNixon https://t.co/KNn7ppWrjO,offensive
"👋SpankyMcDumbAss @realDonaldTrump 🤣😂    Shep Smith just told everyone to read the Mueller report! 😱     The Fox News host told his viewers this:   “The special counsel  'did not'  exonerate the president”     Oh No Dufus, your little secrets out! 😜      #FuckTrump  #ImpeachTheMF",offensive
Melanoma is just another harlot piece of white trash. Came to America to become a golddigging stripper/model.  Her parents came here via chain migration. The same thing Trump vehemently opposes.  The hypocrisy is sickening.   #JohnMcCainDay   #TrumpRussia   #TrumpIsATraitor   #Melanoma https://t.co/3JEsl4PJcX,offensive
"@ZeroPSII @wpri12 They had a split screen of the chase and the game lol. “Mr innocent” with a gun to his head in the back of his Bronco. Hmmm, I wonder why??  Maybe he’ll set that record straight too. #murderer.",offensive
Today is #FuckTrump Friday and #JohnMcCainDay here in #AmericaTheBamboozled and there’s no better way to celebrate than by educating yourself and not being a part of the poorly educated @realDonaldTrump loves so much   #ITMFA 🇺🇸    https://t.co/Hoc881QdRJ,offensive
@realDonaldTrump #ImpeachDonaldTrump #ImpeachTrumpNow #TrumpIsATraitor hope you have a horrible birthday traitor!,offensive
"#Trump presence in the Oval Office insults everything that the White House represents, the American people, the history of the US in particular, as well as the world community &amp; the history of mankind in general    #TrumpIsATraitor    #Resisters  #ResistersForum  #ResistanceUnited  #FBR https://t.co/WtCrEz3hWq",offensive
@SaysHummingbird Trump has been back pedalling all weekend.... but the real answer was the unscripted one he gave to George Stephanopoulos... Trump would accept help and would not alert the FBI. That makes Trump #UnfitToBePresident #TrumpIsATraitor #TrumpIsAFraud https://t.co/6PFVfzcduK,offensive
"Trump sided with the Saudi Crown Prince after his assassination of Washington Post journalist Jamal Khashoggi, who lived in the United States. And Kushner supported him after as well. It’s pathetic and disgusting. Bunch of damn traitors. #TrumpIsATraitor",offensive
"Punishment for Rapist, So that no one can think of doing such this things Again.  #Rapist #AligarhMurderCase #Merut #bhopal https://t.co/NNHqs6vCu2",offensive
@BCCI is one greedy corrupt n wat not organisation....  @ICC to hell with you    #Comebackindia     #DhoniKeepsTheGlove,offensive
"Republicans are such gutless Trump sycophants.   All these people want to do is loot the government, and to hell with the rest of us.  #FuckTrump   #FuckTheGOP   #TraitorTrump #Lastword",offensive
"@AndrewYang Not when that 'president' happened to commit felonies, treason, and election fraud. It's unprecedented this level of criminality, and you think giving him a pass because he was potus is absurd. #FuckTrump",offensive
@realDonaldTrump #fucktrump #trump2020 #realdonaldtrump  LETS ALL HOPE THAT DOG VOMIT TRUMP GETS ALL THAT HE DESERVES ON HIS OLD MAN'S BIRTHDAY https://t.co/QPpA6j8beL,offensive
@realDonaldTrump Just shut up already. We all know you are a con man who stole the election with the help of a foreign power. You are crooked teflon donnie and I pray every blessed day that you are exposed as the criminal that you are. #teflondonnie #TrumpRussia #TrumpIsATraitor #TrumpIsACriminal,offensive
@kylegriffin1 This criminal just doesn’t get it. You don’t handle a foreign entities interference in our election on a case by case basis.  It’s ALWAYS illegal to accept help from them. Damn he’s an idiot! #IdiotTrump,offensive
@YRDeshmukh Child #rapist must die. And all those who tried to dispose evidence should get #life #imprisonment #JusticeForTwinkleSharma #JusticeForAshifa #betibachaobetipadhao,offensive
#ShameOnICC    Shame on ICC    ICC was exposed where is there preparation     Shame https://t.co/e99J1AeMrC,offensive
"@realDonaldTrump Tell us another one, you liar. #TrumpIsATraitor https://t.co/Rs3QVafVkZ",offensive
@WhiteHouse @realDonaldTrump DISPICABLE THAT YOU WOULD SHOW TRAITOR TRUMP DISRESPECTING OUR FLAG!!  #TrumpIsTheEnemyOfThePeople   #TrumpIsATraitor   #RussiaGate   #LockHimUp   #TrumpIsANationalSecurityThreat   #CadetBoneSpurs   #CowardInCheif https://t.co/Wcx4c93lzf,offensive
"Trump should be in prison, not the White House. He should be sharing a cell with his ostrich leather loving best friend and fellow traitor Paul Manafort. Imagine all the bedtime stories they could tell each other regarding their deep love for Vladimir Putin. #TrumpIsATraitor",offensive
"@crampell Oohhhh, now that Trump is done with Pence, he’s thrown out with the garbage. #TrumpIsATraitor #TrumpIsATraitor #TrumpCriminalInvestigations",offensive
@4YrsToday @realDonaldTrump is probably having a tantrum right now. #fucktrump.,offensive
Trump is just plain evil. #FuckTrump     Trump administration quietly makes it legal to bring elephant parts to the U.S. as trophies - The Washington Post https://t.co/4hYtX1oGwx,offensive
"For the love of all that is holy, you people still worship this criminal????? #CriminalInChief #DumpTrump #douchebag https://t.co/dBUiUpJ8n8",offensive
Damn it!  Blocked by another 'Patriot'...  and I was just getting started! #fucktrump,offensive
"@realDonaldTrump But then again, you are the BIGGEST HYPOCRITE going, so what else would anyone expect of you! #DoucheBag https://t.co/o0WQVWC31p",offensive
Am I the only one who is beginning to think that the completely unacceptable 'no show' on anything from Boris Johnson is beginning to look a little odd. Even 'fishy'.  He has to come out and face people   now.  #BrexitShambles #brexitdisgeace #BorisJohnsonShouldNotBePM,offensive
"Damn, @RealDonaldtRUMP is such a loser and #magats don't care. Suckers. #maga #FOXNews #FuckTrump https://t.co/MaGXR7F8Vb via @HuffPostPol",offensive
@realDonaldTrump You mean the Obama economy you inherited?  #TrumpIsATraitor #TrumpIsACriminal #TrumpIsTheEnemyOfThePeople #TrumpIsAFraud #TrumpIsFake #TrumpsAnInternationalDisgrace #TrumpCrimeFamily #ImpeachTrumpNow,offensive
@Stop_Trump20 @ResistanceNOW77 Stupid @realDonaldTrump   The faux king @POTUS   The night of November 3rd 2020.    SHAME  #TrumpForPrison2020   #TrumpForPrison   #TrumpForJail2020   #TrumpisaTraitor  #DumbDonald   #desperate #DonaldTrump   #ImpeachTrumpNow   #ImpeachTrump   #TrumpIsACriminal   #ImpeachTrump   #FBRParty #FBR,offensive
"@realDonaldTrump IMPEACH *cough, cough, cough, cough, cough* TRUMP *cough, cough, cough, cough, cough* NOW!    *cough, cough, cough, COUGH, COUGH, COUGH, C.O.U.G.H, C.O.U.G.H*    #ImpeachTrumpNow   #TrumpIsATraitor  #TrumpIsANationalSecurityThreat",offensive
#ComplicitGOP needs to be exposed as part of #Russian plot to interfere w/ our #elections b/c they will help #Trump do it again in#Election2020 .  #TrumpsAnInternationalDisgrace   #TrumpIsATraitor #ImpeachTrumpNow   #ImpeachDonaldTrump #ImpeachmentInquiryNow #ImpeachmentHearingsNow https://t.co/i3QKKqiuzl,offensive
@realDonaldTrump So now you'll have to find someone else to tell your lies  #TrumpIsATraitor   #TrumpIsADisgrace   #TrumpIsAFraud https://t.co/1iBHrv7Wv3,offensive
"@Schreibernews @RockinghamAlert @UnionLeader Hopefully he wakes up every morning for the next 6 months to a beating, and goes to bed with another. #Douchebag",offensive
"#SkyNews   #BorisJohnson  What about your distasteful comments about #Muslimwomen   #BorisJohnson Is #AntiMuslim #islamaphobic   He will also bring his father,  brother and sister into Downing Street , a Johnson dynasty,  just like #Trump 🙀🤢 https://t.co/rxXMxSaaU6",offensive
@realDonaldTrump The only thing #Corrupt with #ZeroCredibilty is you. You are the biggest embarrassment this country has ever seen. #VetsResistSquadron #VeteransAgainstTrump #TrumpIsATraitor #BlueWave2020 #VoteBlueToSaveAmerica #Resistance #TrumpCrimeSyndicate #TrumpCrimeFamilyMustGo https://t.co/Mz0ZyXeDQl,offensive
ICC IS THE MOST INCOMPETENT AUTHORITY EVER #ShameOnICC,offensive
@B52Malmet He’s just a #Scumbag and a #ShitHuman and a #Traitor #Liar #PutinWhore #MoneyWhore #Cheat #Thief #Grifter #Conman #Sleaze #Kidnapper #Murderer #ChildAbuser #AntiLife #AntiRights #Corward #AntiFemale #AntiPlanet #FakeChristian #AntiAmerican,offensive
Saudi crown prince calls for a 'decisive stand' against Iran  #MURDERER why don’t you just gave them murdered as u did with #JamalKhashoggi This thing is a disgrace and any world leader 👂 2 or dealing w/him is no better #DISGRACEFUL murderer #pissonyou  https://t.co/VbhYpMfQJP,offensive
"So #Individual1 keeps praising #KimJongUn, a #criminal #murderer #dictator as somebody with great leadership who just wrote him a 'beautiful letter' WTF!",offensive
Very simple: #TrumpIsATraitor https://t.co/S36OegqzJw,offensive
"power hungry little boy trying to please his Daddy too stupid to realize psychopath Putin played him. Yup. Donny IS a stupid, insecure, immature, greedy, angry, foolish LOSER #NarcissisticPersonalityDisorder  oh... and... Happy Birthday, Mother Fucker. #FuckTrump #ImpeachTrump",offensive
@IanGerald5 Don't forget TRAITOR!  #FucktRump🖕,offensive
@stephen_kolenda @PAYNE_21 What that I’ve banged more women than you even know?   Come back when your Shit talking game is on point... until then go spend time with your 🐐 &amp; cuddle up in the corner &amp; cry me a river   #DoucheBag  #HTTR,offensive
@EllenLWeintraub @lindab5169 #TrumpIsNotAboveTheLaw #TrumpIsADisgrace #TrumpIsATraitor #RussianElectionInterference is real!  #ImpeachmentInquiryNow #TrumpForPrison #PenceForPrison #MakeTrumpUnpresidentedAgain #MTUA,offensive
@realDonaldTrump Now THAT’S some #FakeNews right there! #TrumpObstructedJustice #TrumpLiesMatter #TreasonousTrump #TrumpsWorseThanNixon  #TrumpIsTrash #TrumpForPrison2020 #FuckTrump,offensive
"For fuck’s sake, who y’all harassing now, you whiny orange taint smear? #fucktrump #ImpeachDonaldTrumpNOW https://t.co/8ZmAE9w1ov",offensive
Trump and his fascist regime are destroying our country. #FuckTrump #TheLiberalResistance #LiberalResistance https://t.co/nZ1Y42357T,offensive
#ImpeachTrump #ImpeachDonaldTrumpNOW #FuckTrump  The FBI Director was RIGHT!!! #OrangeJackass https://t.co/vU5HTPHbTA,offensive
@realDonaldTrump Did Warner use the information about you while running against you in a Presidential election? Did Adam Schiff? Stupid piece of shit!    #ObstructionOfJustice  #HighCrimesAndMisdemeanors  #Collusion  #TraitorTrump  #ImpeachTrumpNow  #LockHimUp  #FuckTrump    #Resistance 🇺🇲🇺🇲🇺🇲 https://t.co/bUKPESZ4gS,offensive
How can anyone want this moron running the country @BorisJohnson  stand down from the running this is totally disgusting you should be ashamed #BorisJohnsonShouldNotBePM https://t.co/vdOyuzRwIR,offensive
"@unclescorpie @TomFitton @realDonaldTrump Are these idiots still on HRC?    Russia put #rapist tRump in the WH, Mueller report list facts, Individual 1 is a criminal, divider of the country, lies lies lies, @GOP aids in the #coverup , tRump is the Enemy of the People.  Ain't the right #Joepags   @joetalkshow  #incompetent",offensive
@The_Trump_Train @realDonaldTrump #TrumpIsATraitor and you are a FOOL! 🤣🤣 https://t.co/DvXJIwZucv,offensive
"@amvetsupport Hey man, treasonous, traitorous, draft dodgers gotta do what treasonous, traitorous draft dodgers gotta do.   #fucktrump #DumbDonnyTheDraftDodgingDotard",offensive
"https://t.co/kekbb9TJI6    What happens if the DUMBEST MAN ALIVE will manage the most complex equipment    He'll damage/break it    #Trump was the gift of a lifetime - it was clear, he'll do everything by himself    The ultimate goal - the collapse    #TrumpIsATraitor #ResistanceUnited",offensive
I am old enough to remember when #traitor #RussianAsset #rapist #liar #whitesupremasist #mobboss #failure #LOSER #taxdodger #warlord were insults @realDonaldTrump #resist I am a registered #Republican and my @GOP should be ashamed of itself. #ImpeachTrumpNow,offensive
@realDonaldTrump You're getting impeached!!!! #fucktrump https://t.co/SrpG2py9f1,offensive
"@DanRedus @robbucksphoto @specialcases @BSSbeth @ChrisJZullo @realDonaldTrump Kinda like Trump, 'Lock her up' #FuckTrump #LockHimUp",offensive
@kathygriffin     #fucktrump     Game on! Yup yup. Game ON!     My dad wears your T shirt. The one dressed in orange pissing.     @RuPaulsDragRace @WorldOfWonder https://t.co/HJ59PgY9la,offensive
PLEASE spread this far and wide. This admitted rapist and pedophile is running for Congress in Virginia as an Independent!   #Pedophile #Rapist #Larson #NathanLarson     https://t.co/BvTQbLTqzY,offensive
Melania T?! ARE YOU FREAKING KIDDING ME?! #JackieO was first class while Melania is just pure trash.   #FuckTrump  #ImpeachTrump  #ImpeachTrumpNow  #MAGAts  #Trump  #Trumpbillies  #Trumpbilly   #TrumpCrimeFamily  #TrumpCrimeSyndicate  #TrumpIsAnIdiot  #TrumpsWorseThanNixon https://t.co/4Yagmwf8oV,offensive
@realDonaldTrump Can you even spell Constitution? #Criminal #Coward #Traitor #DoucheBag https://t.co/jCICKV4nAw,offensive
"@RepMikeJohnson I'd rather spend my tax dollars investigating the orange criminal occupying the white house, than wasting taxpayer money on trump's endless golfing while he violates the emoluments clause! #Resist #VoteBlue #ImpeachTheMF #trumpisaloser #FuckTrump",offensive
"Don't worry, he's just a harmless bumbling clown.  #BorisJohnson #boris #ToryLeadershipContest #brexit #tradewar #BorisJohnsonShouldNotBePM #NotMyPM #toryracism #tories #Conservatives #ConservativeLeadershipRace https://t.co/34G2PAph9L",offensive
"@Winterishere974 Sheeeeit, my gal coming home? I'll cook up some Trumperrhoid possum stew fer ya.  #fucktrump #trump2020 https://t.co/btYiFdhi3Y",offensive
@AP_Europe @AP #Murderer I'd still jump in bed with her but keep the weapons away,offensive
@realDonaldTrump The fake president speaks....#IdiotTrump,offensive
"@Cmonman4real @MichaelRapaport @realDonaldTrump Considering it (dick stains bday) going around on social media, one would have to live under a rock to not know, due to social media... I need to see a birth certificate to prove today is actually his bday.. #FuckTrump #JohnMcCainDay",offensive
Don't let America's favourite dad pour you a drink. #Rapist https://t.co/bebnX7vAxz,offensive
@realDonaldTrump no one believes a #Traitor.     #TrumpLies #UnfitToBePresident #PutinsPuppet #TrumpIsATraitor     #Trump calls The New York Times treasonous for a story his own officials said was perfectly fine to print. https://t.co/lbNaoGXD9b,offensive
Your orange bigoted ASSHOLE boss throws babies in cages at the border and then they die!!!  #FUCKTrump #ImpeachTrumpNow https://t.co/WfIObxSUi2,offensive
"@realDonaldTrump Prince of Whales, is that Aquaman? Did you meet with aquaman?!  #IllegitimateRegime #ImpeachTrumpNow #TrumpIsATraitor #DementedDonald #TrumpIsATraitor #FuckTrump #DonTheCon",offensive
Okay so everyone is ignoring the fact that YNW melly is only 20 years old and killed TWO people???? #MURDERER,offensive
"Hey Doug Ford, you Party pushing ass, I agree with Mr Sutherland, he must have been horrified to hear you compare yourself to his grandfather. #embarassmentinpolitics  #douchebag https://t.co/apl8TAM2nn",offensive
@redsteeze Also:  Happy Father’s Day @TheRealOJ32  While we know you are a #murderer as far as we know you never murdered a #father.    #Fathers #HappyFathersDay2019 #fatherhood #dads #OJSimpson #OJ @ESPNLosAngeles #LA #crime #CrimeCon #crimenews #crimewatch,offensive
Congress abusive language towards PM Modi in Parliament is unacceptable.. Punish the MP\n#GandiNaaliAbuse,offensive
"Bill, what would you have said if Trump would have had the US military level one of Iran's bases? You are a fraud.",offensive
@republic @INCIndia and oppon using #Parliament to abuse PM. Kick them out for rest of the time #GandiNaaliAbuse,offensive
"#GandiNaaliAbuse @republic Shout, shout,  SHOUT!  What's the use? Can't make head nor tail of the so-called 'debate'. Waris is a twit. But Arnab joining in his screaming match? When the 'Republic' has to shout,  it's a sure sign of anarchy round the bend. Get ready folks.",offensive
"@realDonaldTrump @SHSanders45 (cmon Sarah, one more lie from you before you go.)\n\nOur president is a documented serial liar.  Im inclined to believe Ms. Carol and not trust a word hes saying. \n\nThis:",offensive
"You fool Bamla, if you don't know a language then speak in that language that you are fluent in. #GandiNaaliAbuse @republic",offensive
Abuse can't obstruct the rise of India under the leadership of #NarendraDamodardasModi Ji. Looters of our country mustn't take the advantages of Democracy. #GandiNaaliAbuse,offensive
"Its Shame  for Congress ! These type of idiots should not be in politics , there should be some moral values in people who is so called leader/neta . #GandiNaaliAbuse . Arnab plz don't allow these people who doesn't have respect for PM/ President on national TV",offensive
#GandiNaaliAbuse  How can a PM of a country be abused like this.?Gande keede hi Gande Nale ki baat karenge,offensive
Why do you call Gandi Naali fellows to the debate? #GandiNaaliAbuse,offensive
"#GandiNaaliAbuse | Vikaas has gone to the dogs now. We will object if law is not followed: Waris Pathan- MLA, AIMIM & Advocate\n",offensive
This Pathans n Srivastavs will never learn their lesson but what right they hv to abuse the President n the democratically elected PM... shame shame shame \n#GandiNaaliAbuse,offensive
Jesus suffering fuck! Hunt or Johnson. Hands up everyone who is now up for a shit load of chaos with Ed Miliband? #chaoswithedmiliband  #ToryLeadershipContest #BrexitShambles #BorisJohnson pic.twitter.com/6A43S8lBkE,offensive
"Really,\nAll are your businesses?\n\nThats why you people dont follow rules & becomes terrorist?",offensive
Now trump has to look for an even more evil guy to replace him. Draining the swamp ...,offensive
"That's because @realDonaldTrump is, was, and always will be racist. He should NOT be where he is today. He's such an idiot. #Douchebag https://t.co/Hz1L5YrMQ5",offensive
@PressSec from 2017 on if you looked up the word liar in the dictionary it would have a picture of #FuckTrump and #FuckSanders holding hands. Her name will forever be linked to the word liar just like Benedict Arnold is linked with #Traitor. Good Riddance #Liar #AlternativeFacts,offensive
"And an empty space in place of vacuous, bumbling, lying, racist #Boris. Clear why #Trump admires him. #BorisJohnsonShouldNotBePM https://t.co/hL716UcgRd",offensive
@zainabsikander Baki Jo bhi ho but you are from #Terrorist #rapist #community,offensive
Does bhakts have guts to trend #BoycottAkshayKumar ?   Opportunist Canadian dalla #TerroristNationPakistan https://t.co/GsD5n8rdY9,offensive
"Holy. Fucking. Shit.     @realDonaldTrump is an absolute menice to all that is good with our democracy and our nation. The worst part about it is, his Kool-Aid drinking deplorable followers will think this is OK. #FuckTrump #NotMyPresident #EpicFailure #Criminal #ImpeachNow https://t.co/UnDhsSUqrb",offensive
@TMZ Gross just like her 🤮 #Drugger #Rapist #Robber,offensive
What do you get the man who lies about everything? #JohnMcCainDay #FuckTrump #LiarInChief #TraitorInChief #ImpeachTrump #Resist,offensive
SAY NO #Beijing2022 #Olympics  #China #CCP #Genocide #StopChina #BoycottChina #StopGenocideChina  #Tibet #FreeTibet #SaveTibet #Uyghur #FreeUyghur #SaveUyghur  #EastTurkistan #FreedomForEastTurkistan #FreeMongolia #FreeSouthMongolia #ウイグル  https://t.co/Ii4z15Ig5R,offensive
@ericswalwell No. Its called a registry if you do that and is remniscent of Hitler and Nazi tactics to disarm citizens. It won’t ever happen here. #Douchebag,offensive
@SkyNews She should never have left Italy.    She should STILL be locked up there.    #murderer,offensive
@gtconway3d Your wife cannot be trusted either. Do you express that to her Geo? She's got us doubting your own motives. No one associated with this admin has credibility. Not just in this country but across the globe. Enemies and (used to be ) allies alike. #TrumpIsATraitor,offensive
This incompetent and arrogant idiot can't get anything right . An International embarrassment for us!    #پپو_نکلا_نالائقِ_اعظم  #ImranKhanPrimeMinister   #imranhataomulkbachao   #PMLN   #Pakistan https://t.co/TPKvcuriBK,offensive
@bearball49 What in the h😡ll is wrong with her! #Murderer,offensive
#racists having equal rights with functional members of society &amp; hopes for the bright future = mutually exclusive    #RacistInChief #WhiteSupremacy #Truth #TruthMatters #TruthHurts #TruthWins #Hypocrisy #Hypocrites #Trump #TrumpIsATraitor #Resisters #ResistanceUnited #ResistTrump https://t.co/NrAEB4Sj7C,offensive
Am I better off since #falseDonaldTrump was installed by the Russians?  Slightly yes.  The growth of my wealth has dominised under #idiotTrump.  He does not know hoe economics work.  We are so screwed.  #ImpeachTrump,offensive
@tradeinmylife4U @Michele25241176 @TheRealTank @Tyrese @rkelly R. Kelly is a Child Molester and Sexual Predator #pedophile #chomo #rapist #prison #rkelly Lock R. Up!!,offensive
"Hi @BorisJohnson, what a coincidence, the majority of Scottish people think that self-serving compulsive liars like yourself should not be allowed to be prime minister. #BorisJohnsonShouldNotBePM https://t.co/gDqO5O67lH",offensive
Dear @ICC if uh r capable of removing that #BalidaanBadge from @mahi77881 daily routine then do whatever it takes and i bet uh he will never keep that symbol apart from him..  Even his daughter's t-shirt says- 'my dad's a para'.  Then who uh r #BalidaanBadge  #DhoniKeepsTheGlove https://t.co/MMBtH6RMsK,offensive
the only solution of #rapist is that hang till death. this place is not for these kind of demons.  #JusticeForTwinkleSharma,offensive
"Of course, #traitor, #peodphile, #racist, #rapist and serial sexual predator of women, @RealDonaldtRump will do nothing about this as he has complete contempt for the rule of law, unless he can use it as a tool to bash an opponent! https://t.co/dTbNEMuJaA",offensive
"I'm curious, have you been speaking Russian so long you've forgotten English? #douchebag https://t.co/3MEvHUE8Xw",offensive
@SenSchumer Shut it up Chuckles! How about those dads who now have one less child thanks to them being murdered by illegals. Leave it to a Democrat to turn Father’s Day into politics. #DickHead,offensive
.@GReschenthaler #PA14 You defend a traitor to the USA. #TrumpIsATraitor #TreasonInPlainSight https://t.co/2K20AqKivX,offensive
"Abu Taher Khan, MP, AITC threatened Junior Doctors of MURSHIDABAD MEDICAL COLLEGE &amp; HOSPTITAL Publicly and provoked others to attack.   Shame Legislator shame...    We r not afraid of such threatening..   #juniordoctorsunity #DoctorsFightBack",offensive
"@realDonaldTrump YOU, are the ENEMY OF HUMANITY! #TrumpIsTheEnemyOfHumanity #TrumpIsANationalSecurityThreat #TrumpIsATraitor #TrumpIsACriminal #TrumpIsADisgrace #TrumpIsAFraud https://t.co/vposy9EXAI",offensive
"#ShameOnICC worst planning, no ground cover #ICCWorldCup2019 going in the lines of 2007 world cup in the west indies as a super flop rain show . #ICC &amp; @ECB_cricket run by jokers with no organising skills #CricketWorldCup19 @rahulvg",offensive
https://t.co/4GbLUidanC put him in jail! #fucktrump,offensive
@ikseshwarappa Sir We met you at your homefor helping us? #TGSFraud its more than2 year. Till date no support from CID and no judgement from honurable court and no support from @BJP4Karnataka #DreamzGKFraud #IMAFraud How long you want to watch such scams?,offensive
#TimothyLoehman is anything but a 'man'. What he IS is a #Liar and a #Murderer.  @Cleveland #ClevelandPD #ClevelandPoliceDepartment #NoToRehiring this #DisgraceToHumanity.  Continued #JusticeForTamir 💪🏾 https://t.co/6FImFaoMXk,offensive
@DonaldJTrumpJr This is rich coming from a douchbag that steals $ from the #TrumpCrimeFamily cancer charity   #TrumpIsATraitor  #TrumpCesspool,offensive
Yes #BorisJohnsonShouldNotBePM #borisjohnson you are a spineless coward!!! https://t.co/1dOro5pjvX,offensive
@realDonaldTrump You’re no brains. Free speech.   Here’s more:  #TrumpIsACriminal   #TrumpObstructedJustice   #TrumpIsATraitor   #TrumpIsAMoron   Many people are saying........,offensive
"If we had a basic intelligence test for POTUS, ⁦@realDonaldTrump⁩ would not be infesting our ⁦@WhiteHouse⁩ since he’s dumber then a 3rd grader. #IdiotTrump attacks Nasa and claims the moon is 'a part' of Mars. ⁦@guardian⁩ #25thAmendment  https://t.co/2B5KwgCUkO",offensive
